4.5128364e-30	-4.5659454e-30	-4.517672e-30	-4.582817e-30	-4.5911823e-30	4.6359372e-30	-4.4958916e-30	4.616909e-30	-4.5829937e-30	4.519072e-30	4.57295e-30	-4.5669554e-30	-4.58754e-30	-4.569909e-30	4.6467495e-30	-4.5221862e-30	-4.5412725e-30	4.5822267e-30	-4.55243e-30	4.552959e-30	4.5441087e-30	-4.6324476e-30	4.5533836e-30	-4.5409937e-30	-4.5710548e-30	-4.6222954e-30	4.557509e-30	-4.6197037e-30	4.5643043e-30	4.5808323e-30	-4.6141715e-30	-4.603737e-30	-4.567651e-30	4.6041537e-30	4.58496e-30	-4.5551437e-30	4.6643582e-30	-4.5685725e-30	4.6270004e-30	-4.6225967e-30	-4.591837e-30	-4.6073304e-30	-4.5576094e-30	-4.628308e-30	-4.525061e-30	4.524999e-30	4.5512625e-30	4.5190844e-30	4.5645687e-30	4.5286554e-30
0.12575017	-0.050890606	-0.14951633	0.011512507	-0.04125652	-0.12526359	-0.30597973	0.15160714	-0.2459105	0.22252986	-0.046408862	-0.19288765	0.3457141	-0.0033433584	0.18975203	0.086226255	0.14249381	-0.061013587	0.3237822	-0.121694766	-0.025963474	-0.19274026	0.11602405	0.035268907	0.3368902	0.1017571	0.02922244	-0.13889398	0.22428238	0.20987882	0.16534306	-0.24195659	-0.20878446	-0.103800975	0.2587827	-0.2214834	0.046124794	-0.1755594	-0.33905274	0.064703785	-0.015119457	0.091416456	-0.24485865	0.11003837	0.18674359	0.2498582	-0.19519429	0.23711711	0.2167277	0.034577217
0.078306854	0.072749704	-0.24039043	-0.046536043	0.03203985	-0.15579474	-0.17718084	0.08964608	-0.23422062	0.30601823	-0.14877014	-0.25494406	0.35997495	0.04342192	0.16757181	0.21116069	0.29584754	0.13558926	0.4460803	-0.009070545	-0.2581258	-0.35073617	0.2068465	0.18736556	0.21996646	0.14251731	-0.038120504	-0.22960988	0.14623582	0.07581115	0.28354105	-0.3270711	-0.1307189	0.024333734	0.20780306	-0.27115425	-0.031400427	-0.2421487	-0.41452286	0.042791344	-0.15327232	-0.06819398	-0.33244157	0.066991724	0.3109822	0.21107589	-0.017042402	0.25943226	0.0234908	-0.009200159
0.02278323	-0.14965472	0.038890895	-0.02503101	-0.021553418	-0.20434208	-0.06291956	-0.17502059	-0.036384456	-0.008404062	0.043726556	-0.062368218	0.012922924	0.15235166	0.08893552	0.11139933	0.1052139	0.11710151	0.018964812	-0.12564547	0.045669794	-0.020125058	0.05498595	0.3173319	0.07098051	0.13892809	-0.016514089	0.0055610426	0.060127094	0.056623135	0.21509795	-0.054912098	-0.19538076	0.05536302	0.043099403	-0.028324021	0.12827988	-0.039477084	-0.08135758	0.16319412	0.16933613	0.025278758	-0.050539352	0.08493419	0.12707369	-0.016619623	-0.05681745	-0.09324598	-0.2173835	0.16506606
0.16121818	0.021562548	-0.010094258	0.2856173	-0.14108998	-0.061516896	-0.16394016	0.04726899	-0.085919306	0.034230974	0.24275635	-0.19113776	0.1375495	0.20205118	0.077363044	0.26347455	0.12315673	-0.15419641	0.17165361	-0.053607028	-0.049181845	0.010113712	0.07604598	-0.10712548	0.21157664	0.1529864	-0.1799118	-0.116983704	0.16438636	0.1295445	0.08755888	-0.17259072	-0.007358019	-0.20468317	0.112821475	-0.13705292	0.014264605	-0.12588117	-0.07860936	0.20573044	0.05807807	-0.14015497	-0.13906737	0.1422476	0.11149104	0.22508943	-0.14934246	0.18791868	-0.021217775	0.028307624
0.03287762	-0.07955274	-0.012203696	0.046509698	0.023296595	-0.1549147	0.074150175	0.14405072	0.05936539	-0.051118255	-0.13616705	-0.36271724	-0.036866885	0.13021252	-0.05351983	-0.07993747	0.051366292	-0.0674638	0.003278595	-0.04091026	0.06940905	-0.01554842	-0.03654398	-0.039179392	-0.047355346	0.12864038	0.118569225	-0.018525345	-0.03308033	0.038568843	-0.016129784	0.08936558	-0.35617286	0.0021466	-0.047093585	0.0536339	-0.08394509	-0.106322564	-0.055993292	-0.14576817	-0.045987405	-0.040454086	-0.10329648	0.15137586	-0.028350608	0.064709604	0.10492572	-0.092129804	0.045508064	-0.09585915
0.025888005	-0.16520752	0.033473715	0.11200991	-0.073949926	-0.10379895	-0.17282405	-0.074472114	-0.12234601	0.16550414	0.011092466	-0.53592306	0.20401855	0.010024379	0.05706335	0.14491841	0.12400116	0.0018376482	0.11964459	-0.23700523	-0.16506106	-0.1913912	0.20845369	0.17479314	0.12757036	0.1648165	-0.10939745	-0.1261913	0.17156336	0.046211258	0.14950633	-0.035774484	-0.07080727	-0.06785428	0.170362	-0.22197944	0.06141315	-0.015206687	-0.25170472	0.292149	-0.21718493	0.08246878	-0.206792	0.29798368	0.10940744	0.007748234	0.047034465	0.022593295	0.2488313	0.06716392
0.05922063	0.043034572	-0.1287231	-0.016851133	-0.032972082	0.029378874	-0.20761485	0.0051381635	-0.27988514	0.34799945	-0.0824989	-0.08329915	0.39409706	-0.04182328	0.0842898	0.10199035	0.16888402	0.0060771685	0.4109984	0.0031936339	-0.09817418	-0.3005301	0.22136895	0.052194502	0.36468026	0.0916939	0.00078342715	-0.26601854	-0.08356091	0.27988967	0.15084438	-0.29732776	0.03842293	0.011994352	0.24460271	-0.23963334	-0.12916912	-0.16895856	-0.33324224	-0.046741687	-0.029387726	-0.03713112	-0.2094186	0.04226659	0.35759905	0.21656303	0.008419804	0.31729355	-0.029066652	-0.038247015
0.18150714	-0.1851092	0.06409979	0.17023621	-0.13183203	-0.16116448	-0.1839863	0.04399823	-0.09293829	0.19509299	0.10164577	-0.6287846	0.19843929	0.1337388	-0.12280206	0.19465148	0.041553427	-0.012600248	0.16680236	0.04587703	0.060190786	-0.16539505	0.19457605	0.2064011	0.21796948	0.15018593	0.24421762	-0.12603849	0.2083481	0.036861755	-0.006923323	-0.077007845	-0.24518563	-0.07456101	0.04433371	-0.103485614	0.034853347	-0.08126517	-0.16517323	-0.097336896	-0.24463983	0.084437184	-0.095750414	0.059736382	0.05459893	0.12687151	0.021917453	0.1224854	-0.13713111	-0.10715933
0.21776223	-0.16143051	0.04142306	0.033686545	-0.09108421	-0.30192795	-0.21065462	-0.17355654	-0.2655922	0.23661776	-0.11526941	-0.6415182	0.2880434	0.12958805	0.24372004	0.24681368	0.16082874	-0.11025109	0.25223362	-0.1061158	0.0655823	-0.28383115	0.14748466	0.55530524	0.16418006	0.23328164	0.021230148	-0.088599056	0.14360532	0.066310674	0.20658769	-0.18272774	-0.19350624	-0.05608217	0.24621123	-0.15357703	0.14260004	0.0051250258	-0.22488068	0.40692577	-0.1844287	-0.061677463	-0.20442465	0.1855993	0.30109704	0.2320862	-0.17244188	0.14697345	-0.026912034	0.05022705
0.082940616	0.21331376	-0.29031128	-0.2172123	-0.08717651	0.016771657	-0.31150794	-0.055529013	-0.3167672	0.32331383	-0.09640192	-0.16328335	0.2864613	-0.0038407138	0.14926001	-0.0011010914	0.21124044	0.043803975	0.4611038	-0.3238461	-0.00480109	-0.26809254	0.0909452	0.28551516	0.3438826	0.07823198	0.04379019	-0.2861521	0.136969	0.15967825	0.2750931	-0.16520092	-0.011846687	-0.030948607	0.162766	-0.23120949	0.12491749	-0.15075724	-0.3787989	-0.0137448255	-0.1772412	-0.12168185	-0.29119655	0.072951294	0.27732217	0.22852255	-0.32067963	0.3187368	-0.13871019	-0.09573566
-0.083514854	-0.047947217	-0.05590584	-0.053330228	-0.04724281	0.09612123	-0.010213571	0.07772447	0.045698255	-0.12678364	0.03569822	-0.31504238	-0.03975325	0.05323292	-0.11666947	-0.0265547	-0.12337669	-0.098209366	-0.060625456	0.0036738052	-0.019329816	0.072460525	-0.025172224	0.012997189	0.032132164	0.0014759053	-0.16761506	-0.018587753	-0.06075855	0.06644358	-0.029799987	-0.04018358	-0.16675244	-0.14130227	-0.098025054	0.021488735	0.16269928	-0.08007508	0.03348334	0.1382867	-0.23128687	0.05425369	0.04002517	0.17791018	-0.028106352	0.037962254	-0.10608932	-0.03248188	0.16492762	0.06783708
0.084806	0.02069308	-0.029013801	-0.34700838	0.014532765	-0.03979642	-0.29461887	-0.21586129	-0.27502742	0.3034333	0.0037313176	0.0374058	0.38080776	0.079308555	0.07194447	0.032440264	0.105210595	0.049146317	0.33510363	-0.22716117	0.11392022	-0.22968598	0.12843096	0.3123599	0.33886778	0.048571568	-0.06815623	-0.16820638	0.052025698	0.15095918	0.21833517	-0.09419865	0.103168294	0.17360026	0.11341907	-0.36620098	0.064253755	-0.16422759	-0.28103206	-0.014372585	-0.016391419	0.07472532	-0.17426234	-0.16088694	0.3043903	0.3122711	-0.15643297	0.26477543	-0.34400183	0.013346769
-0.12761219	-0.18460698	-0.12914632	-0.05467586	0.20970897	0.2095176	0.16986784	0.010371643	0.16392988	-0.20740055	-0.16738626	-0.25164476	-0.13495132	-0.40879393	-0.003079413	-0.16070528	-0.04235115	0.08750029	-0.051856704	0.3250191	-0.3144098	0.13045757	-0.011495045	0.28117335	-0.16016056	-0.1947484	0.12948902	0.12516788	0.03992616	-0.10165523	-0.1469238	0.104059346	0.08100067	0.19349875	-0.12585303	0.11355698	-0.297177	0.058221254	0.16985561	0.2214074	-0.17400524	0.10805605	0.22777356	-0.12331594	-0.14491381	-0.21848658	0.10206159	-0.1711545	-0.12844586	-0.16311122
0.11230404	-0.07134891	-0.062908664	0.15059157	-0.23573983	-0.054645304	-0.22521994	-0.18771364	-0.34503135	0.30468494	-0.021613074	-0.32485878	0.19586343	-0.022833752	0.030796438	0.15316962	0.063268386	-0.12459485	0.31216207	-0.101662345	-0.31198502	-0.10311705	0.11163109	0.32005802	0.2901271	0.005265903	-0.024683805	-0.3553515	-0.06340525	0.25004995	0.19273984	-0.119796395	-0.083902836	0.052196786	0.16684376	-0.20661937	0.06986291	-0.16737337	-0.2529368	0.14474995	-0.011173673	-0.057866067	-0.3202	0.24846566	0.33102548	0.13484259	-0.04089779	0.18552624	-0.089643486	-0.0080497395
0.22346355	0.014211225	-0.04974351	0.017000232	-0.062280916	0.014549757	-0.11718434	0.07384334	-0.12785758	0.28169674	0.101468675	0.19243227	0.22118977	0.22221415	0.08230759	0.17999049	0.28741705	-0.23427773	0.25282958	-0.13485144	-0.06048425	-0.35385472	0.2018117	0.02004785	0.20271301	0.05647434	-0.1743368	-0.30614454	0.12258786	0.22015506	0.21176061	-0.19261351	-0.114874005	-0.18479028	0.29167077	-0.2246996	0.029027117	-0.32688695	-0.29834387	-0.01873249	0.11179231	-0.051785078	-0.16852793	0.105944574	0.21509284	0.24890845	-0.17068449	0.17444508	0.112820536	-0.13341266
0.09485139	0.1343756	-0.2912496	-0.06733143	0.019867145	0.06636394	-0.3427565	-0.13294317	-0.27134967	0.2714632	-0.112708665	0.009029641	0.31648445	0.03691825	0.13096634	0.1510117	0.23494695	-0.0052813007	0.39340913	-0.113374315	-0.10137739	-0.34257504	0.17516033	0.15593472	0.36523393	0.0373461	-0.16083933	-0.30849177	0.049312983	0.31003883	0.18492046	-0.23649536	-0.057757292	-0.046681195	0.1727245	-0.3196655	0.06997727	-0.2925372	-0.20380467	-0.07944505	-0.05767086	-0.16956374	-0.21253377	-0.069653325	0.3875923	0.34287524	-0.051121563	0.32284868	-0.15446626	-0.1192678
0.15303884	-0.051349964	-0.13384354	-0.124140136	-0.00598991	0.011655051	-0.31771606	-0.11412946	-0.31059796	0.31005812	-0.04385082	-0.12323266	0.3013988	0.096965365	0.1204688	0.25272548	0.1649663	0.0071262876	0.41716588	-0.012998323	-0.14372087	-0.26196983	0.19422041	0.24121587	0.33173078	0.16742973	-0.1325059	-0.34317642	-0.0902272	0.21506	0.14501917	-0.29524535	0.08048241	0.06904806	0.15031539	-0.3104455	0.032100737	-0.27919248	-0.36826414	-0.1399064	-0.034097448	0.008771464	-0.15662406	-0.02595564	0.29757494	0.25749043	-0.13141301	0.2988386	-0.051825874	-0.021742329
0.1368667	0.06370506	-0.20465007	-0.03099011	0.03611451	0.03032364	-0.2847342	-0.0065609557	-0.22042009	0.33649117	-0.024615347	-0.12465765	0.4120304	-0.058028586	0.084774815	0.18251248	0.27207586	-0.014298355	0.39387387	-0.08882504	-0.18420552	-0.33779207	0.15036291	0.06947016	0.2855358	0.2092212	-0.026835617	-0.20492911	-0.09078865	0.19073793	0.1381679	-0.2836017	0.0069801146	-0.06761471	0.24048464	-0.26415572	-0.05998555	-0.20482722	-0.34321728	-0.042932805	-0.106359385	-0.07378927	-0.23377867	-0.084872596	0.30832624	0.28240067	-0.024950113	0.3254042	0.026059035	-0.054937784
